Vector1,Vector2
1.606,508.0
1.607,509.0
1.608,513.0
1.609,512.0
1.61,514.0
1.611,510.0
1.612,511.0
1.613,512.0
1.614,508.0
1.615,509.0
1.616,505.0
1.617,506.0
1.618,506.0
1.619,504.0
1.62,507.0
1.621,508.0
1.622,508.0
1.623,509.0
1.624,512.0
1.625,514.0
1.6260000000000001,512.0
1.627,510.0
1.6280000000000001,512.0
1.629,511.0
1.6300000000000001,510.0
1.631,510.0
1.6320000000000001,508.0
1.633,504.0
1.6340000000000001,506.0
1.635,507.0
1.6360000000000001,507.0
1.637,507.0
1.6380000000000001,506.0
1.639,507.0
1.6400000000000001,509.0
1.641,512.0
1.6420000000000001,516.0
1.643,513.0
1.6440000000000001,511.0
1.645,512.0
1.6460000000000001,509.0
1.647,509.0
1.6480000000000001,510.0
1.649,507.0
1.6500000000000001,505.0
1.651,504.0
1.6520000000000001,504.0
1.653,504.0
1.6540000000000001,506.0
1.655,509.0
1.6560000000000001,511.0
1.657,510.0
1.6580000000000001,513.0
1.659,512.0
1.6600000000000001,511.0
1.661,511.0
1.6620000000000001,512.0
1.663,510.0
1.6640000000000001,509.0
1.665,509.0
1.666,506.0
1.667,506.0
1.668,505.0
1.669,506.0
1.67,509.0
1.671,511.0
1.672,508.0
1.673,509.0
1.674,511.0
1.675,513.0
1.676,513.0
1.677,513.0
1.678,512.0
1.679,511.0
1.68,509.0
1.681,509.0
1.682,507.0
1.683,505.0
1.684,506.0
1.685,505.0
1.686,507.0
1.687,507.0
1.688,505.0
1.689,506.0
1.69,509.0
1.691,512.0
1.692,511.0
1.693,511.0
1.694,512.0
1.695,512.0
1.696,511.0
1.697,510.0
1.698,507.0
1.699,509.0
1.7,507.0
1.701,506.0
1.702,505.0
1.703,505.0
1.704,509.0
1.705,507.0
1.706,510.0
1.707,512.0
1.708,512.0
1.709,511.0
1.71,513.0
1.711,513.0
1.712,512.0
1.713,509.0
1.714,510.0
1.715,507.0
1.716,506.0
1.717,505.0
1.718,504.0
1.719,506.0
1.72,506.0
1.721,507.0
1.722,507.0
1.723,510.0
1.724,512.0
1.725,511.0
1.726,512.0
1.727,511.0
1.728,513.0
1.729,512.0
1.73,511.0
1.731,507.0
1.732,507.0
1.733,508.0
1.734,503.0
1.735,505.0
1.736,507.0
1.737,506.0
1.738,508.0
1.739,510.0
1.74,510.0
1.741,512.0
1.742,513.0
1.743,512.0
1.744,512.0
1.745,510.0
1.746,510.0
1.747,510.0
1.748,510.0
1.749,507.0
1.75,506.0
1.7510000000000001,506.0
1.752,505.0
1.7530000000000001,506.0
1.754,508.0
1.7550000000000001,507.0
1.756,507.0
1.7570000000000001,510.0
1.758,510.0
1.7590000000000001,511.0
1.76,512.0
1.7610000000000001,512.0
1.762,513.0
1.7630000000000001,509.0
1.764,508.0
1.7650000000000001,510.0
1.766,506.0
1.7670000000000001,505.0
1.768,508.0
1.7690000000000001,508.0
1.77,508.0
1.7710000000000001,506.0
1.772,508.0
1.7730000000000001,509.0
1.774,510.0
1.7750000000000001,512.0
1.776,512.0
1.7770000000000001,513.0
1.778,510.0
1.7790000000000001,510.0
1.78,510.0
1.7810000000000001,508.0
1.782,507.0
1.7830000000000001,506.0
1.784,506.0
1.7850000000000001,506.0
1.786,506.0
1.7870000000000001,506.0
1.788,506.0
1.7890000000000001,509.0
1.79,509.0
1.7910000000000001,513.0
1.792,513.0
1.793,511.0
1.794,509.0
1.795,512.0
1.796,510.0
1.797,508.0
1.798,508.0
1.799,506.0
1.8,504.0
1.801,506.0
1.802,505.0
1.803,506.0
1.804,508.0
1.805,510.0
1.806,511.0
1.807,510.0
1.808,512.0
1.809,514.0
1.81,513.0
1.811,511.0
1.812,511.0
1.813,511.0
1.814,508.0
1.815,509.0
1.816,506.0
1.817,505.0
1.818,504.0
1.819,505.0
1.82,504.0
1.821,506.0
1.822,509.0
1.823,510.0
1.824,512.0
1.825,515.0
1.826,513.0
1.827,511.0
1.828,514.0
1.829,511.0
1.83,510.0
1.831,512.0
1.832,507.0
1.833,506.0
1.834,507.0
1.835,505.0
1.836,505.0
1.837,506.0
1.838,508.0
1.839,508.0
1.84,510.0
1.841,511.0
1.842,515.0
1.843,511.0
1.844,512.0
1.845,511.0
1.846,509.0
1.847,508.0
1.848,510.0
1.849,508.0
1.85,505.0
1.851,505.0
1.852,505.0
1.853,506.0
1.854,511.0
1.855,508.0
1.856,508.0
1.857,511.0
1.858,511.0
1.859,513.0
1.86,512.0
1.861,511.0
1.862,512.0
1.863,511.0
1.864,510.0
1.865,509.0
1.866,507.0
1.867,504.0
1.868,504.0
1.869,507.0
1.87,505.0
1.871,508.0
1.872,508.0
1.873,510.0
1.874,510.0
1.875,512.0
1.8760000000000001,513.0
1.877,511.0
1.8780000000000001,511.0
1.879,508.0
1.8800000000000001,510.0
1.881,510.0
1.8820000000000001,507.0
1.883,505.0
1.8840000000000001,504.0
1.885,504.0
1.8860000000000001,508.0
1.887,508.0
1.8880000000000001,508.0
1.889,507.0
1.8900000000000001,512.0
1.891,511.0
1.8920000000000001,512.0
1.893,513.0
1.8940000000000001,512.0
1.895,511.0
1.8960000000000001,510.0
1.897,511.0
1.8980000000000001,510.0
1.899,506.0
1.9000000000000001,506.0
1.901,505.0
1.9020000000000001,507.0
1.903,507.0
1.9040000000000001,508.0
1.905,509.0
1.9060000000000001,510.0
1.907,512.0
1.9080000000000001,511.0
1.909,511.0
1.9100000000000001,512.0
1.911,512.0
1.9120000000000001,510.0
1.913,512.0
1.9140000000000001,509.0
1.915,507.0
1.9160000000000001,506.0
1.917,503.0
1.9180000000000001,505.0
1.919,505.0
1.92,507.0
1.921,507.0
1.922,511.0
1.923,512.0
1.924,511.0
1.925,513.0
1.926,515.0
1.927,512.0
1.928,509.0
1.929,509.0
1.93,511.0
1.931,510.0
1.932,508.0
1.933,505.0
1.934,504.0
1.935,504.0
1.936,507.0
1.937,503.0
1.938,509.0
1.939,509.0
1.94,510.0
1.941,512.0
1.942,513.0
1.943,512.0
1.944,512.0
1.945,510.0
1.946,511.0
1.947,510.0
1.948,507.0
1.949,508.0
1.95,505.0
1.951,506.0
1.952,505.0
1.953,506.0
1.954,508.0
1.955,508.0
1.956,510.0
1.957,511.0
1.958,512.0
1.959,512.0
1.96,513.0
1.961,511.0
1.962,511.0
1.963,509.0
1.964,508.0
1.965,508.0
1.966,507.0
1.967,505.0
1.968,506.0
1.969,508.0
1.97,508.0
1.971,510.0
1.972,508.0
1.973,510.0
1.974,513.0
1.975,512.0
1.976,513.0
1.977,511.0
1.978,512.0
1.979,511.0
1.98,508.0
1.981,508.0
1.982,505.0
1.983,504.0
1.984,505.0
1.985,505.0
1.986,505.0
1.987,507.0
1.988,507.0
1.989,510.0
1.99,511.0
1.991,512.0
1.992,513.0
1.993,514.0
1.994,511.0
1.995,511.0
1.996,510.0
1.997,509.0
1.998,509.0
1.999,505.0
2.0,504.0
2.001,503.0
2.0020000000000002,505.0
2.003,508.0
2.004,508.0
2.005,506.0
2.0060000000000002,511.0
2.007,512.0
2.008,514.0
2.009,513.0
2.0100000000000002,512.0
2.011,510.0
2.012,509.0
2.013,510.0
2.0140000000000002,508.0
2.015,507.0
2.016,507.0
2.017,505.0
2.0180000000000002,505.0
2.019,505.0
2.02,506.0
2.021,508.0
2.0220000000000002,507.0
2.023,511.0
2.024,511.0
2.025,515.0
2.0260000000000002,514.0
2.027,513.0
2.028,511.0
2.029,510.0
2.0300000000000002,509.0
2.031,510.0
2.032,508.0
2.033,506.0
2.0340000000000003,507.0
2.035,505.0
2.036,505.0
2.037,508.0
2.0380000000000003,510.0
2.039,510.0
2.04,510.0
2.041,514.0
2.0420000000000003,513.0
2.043,510.0
2.044,511.0
2.045,511.0
2.0460000000000003,510.0
2.047,510.0
2.048,508.0
2.049,504.0
2.05,504.0
2.051,507.0
2.052,505.0
2.053,506.0
2.054,508.0
2.055,507.0
2.056,509.0
2.057,511.0
2.058,512.0
2.059,513.0
2.06,511.0
2.061,512.0
2.062,512.0
2.063,508.0
2.064,508.0
2.065,509.0
2.066,507.0
2.067,506.0
2.068,505.0
2.069,507.0
2.07,508.0
2.071,507.0
2.072,509.0
2.073,509.0
2.074,512.0
2.075,513.0
2.076,514.0
2.077,514.0
2.078,512.0
2.079,508.0
2.08,507.0
2.081,508.0
2.082,505.0
2.083,503.0
2.084,504.0
2.085,507.0
2.086,505.0
2.087,508.0
2.088,508.0
2.089,509.0
2.09,511.0
2.091,512.0
2.092,512.0
2.093,511.0
2.094,511.0
2.095,511.0
2.096,511.0
2.097,509.0
2.098,509.0
2.099,506.0
2.1,504.0
2.101,505.0
2.102,506.0
2.103,508.0
2.104,508.0
2.105,507.0
2.106,509.0
2.107,511.0
2.108,515.0
2.109,515.0
2.11,510.0
2.111,509.0
2.112,509.0
2.113,509.0
2.114,510.0
2.115,507.0
2.116,505.0
2.117,507.0
2.118,506.0
2.119,505.0
2.12,505.0
2.121,510.0
2.122,508.0
2.123,512.0
2.124,513.0
2.125,512.0
2.126,511.0
2.1270000000000002,512.0
2.128,510.0
2.129,514.0
2.13,511.0
2.1310000000000002,508.0
2.132,506.0
2.133,505.0
2.134,504.0
2.1350000000000002,503.0
2.136,506.0
2.137,505.0
2.138,506.0
2.1390000000000002,510.0
2.14,511.0
2.141,513.0
2.142,513.0
2.1430000000000002,511.0
2.144,512.0
2.145,509.0
2.146,509.0
2.1470000000000002,507.0
2.148,507.0
2.149,505.0
2.15,506.0
2.1510000000000002,504.0
2.152,504.0
2.153,507.0
2.154,508.0
2.1550000000000002,510.0
2.156,512.0
2.157,515.0
2.158,515.0
2.1590000000000003,513.0
2.16,513.0
2.161,511.0
2.162,510.0
2.1630000000000003,507.0
2.164,509.0
2.165,508.0
2.166,507.0
2.1670000000000003,505.0
2.168,505.0
2.169,508.0
2.17,505.0
2.1710000000000003,509.0
2.172,511.0
2.173,510.0
2.174,511.0
2.1750000000000003,514.0
2.176,511.0
2.177,509.0
2.178,510.0
2.179,509.0
2.18,507.0
2.181,506.0
2.182,505.0
2.183,505.0
2.184,507.0
2.185,505.0
2.186,508.0
2.187,505.0
2.188,509.0
2.189,508.0
2.19,512.0
2.191,513.0
2.192,514.0
2.193,512.0
2.194,514.0
2.195,511.0
2.196,510.0
2.197,511.0
2.198,509.0
2.199,509.0
2.2,504.0
2.201,507.0
2.202,507.0
2.203,507.0
2.204,508.0
2.205,506.0
2.206,508.0
2.207,512.0
2.208,512.0
2.209,513.0
2.21,512.0
2.211,511.0
2.212,513.0
2.213,511.0
2.214,511.0
2.215,505.0
2.216,505.0
2.217,506.0
2.218,505.0
2.219,505.0
2.22,509.0
2.221,507.0
2.222,508.0
2.223,511.0
2.224,510.0
2.225,513.0
2.226,512.0
2.227,511.0
2.228,510.0
2.229,509.0
2.23,508.0
2.231,507.0
2.232,507.0
2.233,502.0
2.234,506.0
2.235,506.0
2.236,507.0
2.237,507.0
2.238,508.0
2.239,509.0
2.24,512.0
2.241,514.0
2.242,512.0
2.243,511.0
2.244,512.0
2.245,511.0
2.246,510.0
2.247,509.0
2.248,509.0
2.249,507.0
2.25,505.0
2.251,506.0
2.2520000000000002,507.0
2.253,507.0
2.254,507.0
2.255,505.0
2.2560000000000002,508.0
2.257,511.0
2.258,514.0
2.259,512.0
2.2600000000000002,513.0
2.261,512.0
2.262,511.0
2.263,508.0
2.2640000000000002,510.0
2.265,509.0
2.266,508.0
2.267,504.0
2.2680000000000002,505.0
2.269,507.0
2.27,508.0
2.271,508.0
2.2720000000000002,509.0
2.273,511.0
2.274,513.0
2.275,513.0
2.2760000000000002,512.0
2.277,511.0
2.278,512.0
2.279,509.0
2.2800000000000002,510.0
2.281,508.0
2.282,506.0
2.283,504.0
2.2840000000000003,505.0
2.285,505.0
2.286,507.0
2.287,507.0
2.2880000000000003,507.0
2.289,509.0
2.29,513.0
2.291,512.0
2.2920000000000003,512.0
2.293,511.0
2.294,512.0
2.295,508.0
2.2960000000000003,510.0
2.297,506.0
2.298,508.0
2.299,505.0
2.3000000000000003,505.0
2.301,507.0
2.302,507.0
2.303,506.0
2.3040000000000003,508.0
2.305,509.0
2.306,512.0
2.307,513.0
2.308,512.0
2.309,511.0
2.31,511.0
2.311,511.0
2.312,510.0
2.313,509.0
2.314,510.0
2.315,508.0
2.316,505.0
2.317,505.0
2.318,507.0
2.319,505.0
2.32,506.0
2.321,508.0
2.322,508.0
2.323,509.0
2.324,513.0
2.325,512.0
2.326,513.0
2.327,511.0
2.328,512.0
2.329,511.0
2.33,510.0
2.331,509.0
2.332,507.0
2.333,504.0
2.334,505.0
2.335,507.0
2.336,506.0
2.337,509.0
2.338,507.0
2.339,510.0
2.34,510.0
2.341,510.0
2.342,512.0
2.343,511.0
2.344,511.0
2.345,511.0
2.346,509.0
2.347,508.0
2.348,508.0
2.349,505.0
2.35,504.0
2.351,505.0
2.352,507.0
2.353,506.0
2.354,508.0
2.355,508.0
2.356,510.0
2.357,510.0
2.358,515.0
2.359,512.0
2.36,511.0
2.361,509.0
2.362,509.0
2.363,512.0
2.364,510.0
2.365,507.0
2.366,506.0
2.367,506.0
2.368,508.0
2.369,508.0
2.37,508.0
2.371,508.0
2.372,507.0
2.373,510.0
2.374,512.0
2.375,512.0
2.376,513.0
2.3770000000000002,512.0
2.378,510.0
2.379,509.0
2.38,510.0
2.3810000000000002,509.0
2.382,508.0
2.383,504.0
2.384,506.0
2.3850000000000002,504.0
2.386,507.0
2.387,507.0
2.388,508.0
2.3890000000000002,510.0
2.39,512.0
2.391,514.0
2.392,512.0
2.3930000000000002,513.0
2.394,512.0
2.395,509.0
2.396,509.0
2.3970000000000002,509.0
2.398,508.0
2.399,505.0
2.4,505.0
2.4010000000000002,505.0
2.402,505.0
2.403,506.0
2.404,508.0
2.4050000000000002,509.0
2.406,509.0
2.407,512.0
2.408,513.0
2.4090000000000003,514.0
2.41,513.0
2.411,512.0
2.412,511.0
2.4130000000000003,510.0
2.414,509.0
2.415,508.0
2.416,506.0
2.4170000000000003,505.0
2.418,507.0
2.419,505.0
2.42,508.0
2.4210000000000003,507.0
2.422,505.0
2.423,505.0
2.424,505.0
2.4250000000000003,506.0
2.426,508.0
2.427,510.0
2.428,510.0
2.4290000000000003,510.0
2.43,512.0
2.431,510.0
2.432,507.0
2.433,511.0
2.434,513.0
2.435,515.0
2.436,514.0
2.437,514.0
2.438,512.0
2.439,511.0
2.44,512.0
2.441,513.0
2.442,511.0
2.443,509.0
2.444,503.0
2.445,496.0
2.446,494.0
2.447,498.0
2.448,499.0
2.449,503.0
2.45,506.0
2.451,507.0
2.452,507.0
2.453,509.0
2.454,513.0
2.455,514.0
2.456,520.0
2.457,523.0
2.458,521.0
2.459,527.0
2.46,523.0
2.461,515.0
2.462,507.0
2.463,506.0
2.464,503.0
2.465,500.0
2.466,500.0
2.467,499.0
2.468,493.0
2.469,497.0
2.47,499.0
2.471,505.0
2.472,509.0
2.473,514.0
2.474,519.0
2.475,521.0
2.476,521.0
2.477,519.0
2.478,519.0
2.479,521.0
2.48,515.0
2.481,514.0
2.482,505.0
2.483,493.0
2.484,489.0
2.485,488.0
2.486,493.0
2.487,496.0
2.488,502.0
2.489,507.0
2.49,512.0
2.491,516.0
2.492,519.0
2.493,520.0
2.494,521.0
2.495,521.0
2.496,521.0
2.497,521.0
2.498,516.0
2.499,514.0
2.5,510.0
2.501,506.0
2.5020000000000002,505.0
2.503,500.0
2.504,499.0
2.505,496.0
2.5060000000000002,499.0
2.507,499.0
2.508,499.0
2.509,500.0
2.5100000000000002,505.0
2.511,506.0
2.512,509.0
2.513,512.0
2.5140000000000002,512.0
2.515,511.0
2.516,511.0
2.517,512.0
2.5180000000000002,510.0
2.519,515.0
2.52,513.0
2.521,508.0
2.5220000000000002,509.0
2.523,503.0
2.524,507.0
2.525,508.0
2.5260000000000002,504.0
2.527,510.0
2.528,512.0
2.529,513.0
2.5300000000000002,511.0
2.531,510.0
2.532,507.0
2.533,504.0
2.5340000000000003,510.0
2.535,515.0
2.536,519.0
2.537,521.0
2.5380000000000003,521.0
2.539,524.0
2.54,520.0
2.541,512.0
2.5420000000000003,504.0
2.543,503.0
2.544,499.0
2.545,492.0
2.5460000000000003,478.0
2.547,471.0
2.548,479.0
2.549,490.0
2.5500000000000003,499.0
2.551,503.0
2.552,513.0
2.553,517.0
2.5540000000000003,523.0
2.555,527.0
2.556,535.0
2.557,543.0
2.5580000000000003,546.0
2.559,539.0
2.56,525.0
2.561,520.0
2.562,513.0
2.563,506.0
2.564,502.0
2.565,497.0
2.566,495.0
2.567,493.0
2.568,496.0
2.569,498.0
2.57,503.0
2.571,507.0
2.572,506.0
2.573,505.0
2.574,510.0
2.575,510.0
2.576,513.0
2.577,517.0
2.578,514.0
2.579,508.0
2.58,508.0
2.581,508.0
2.582,501.0
2.583,502.0
2.584,507.0
2.585,507.0
2.586,505.0
2.587,504.0
2.588,499.0
2.589,502.0
2.59,505.0
2.591,504.0
2.592,507.0
2.593,506.0
2.594,505.0
2.595,507.0
2.596,512.0
2.597,511.0
2.598,508.0
2.599,506.0
2.6,510.0
2.601,512.0
2.602,512.0
2.603,513.0
2.604,519.0
2.605,521.0
2.606,521.0
2.607,522.0
2.608,516.0
2.609,515.0
2.61,510.0
2.611,505.0
2.612,505.0
2.613,496.0
2.614,485.0
2.615,469.0
2.616,473.0
2.617,487.0
2.618,499.0
2.619,509.0
2.62,519.0
2.621,525.0
2.622,531.0
2.623,541.0
2.624,540.0
2.625,542.0
2.626,542.0
2.6270000000000002,541.0
2.628,533.0
2.629,527.0
2.63,511.0
2.6310000000000002,492.0
2.632,486.0
2.633,482.0
2.634,479.0
2.6350000000000002,476.0
2.636,482.0
2.637,479.0
2.638,455.0
2.6390000000000002,463.0
2.64,487.0
2.641,507.0
2.642,523.0
2.6430000000000002,538.0
2.644,546.0
2.645,549.0
2.646,547.0
2.6470000000000002,537.0
2.648,541.0
2.649,546.0
2.65,545.0
2.6510000000000002,541.0
2.652,518.0
2.653,503.0
2.654,496.0
2.6550000000000002,489.0
2.656,486.0
2.657,487.0
2.658,491.0
2.6590000000000003,491.0
2.66,486.0
2.661,488.0
2.662,484.0
2.6630000000000003,482.0
2.664,486.0
2.665,493.0
2.666,503.0
2.6670000000000003,509.0
2.668,515.0
2.669,519.0
2.67,515.0
2.6710000000000003,515.0
2.672,524.0
2.673,528.0
2.674,529.0
2.6750000000000003,527.0
2.676,518.0
2.677,516.0
2.678,510.0
2.6790000000000003,508.0
2.68,502.0
2.681,496.0
2.682,499.0
2.6830000000000003,502.0
2.684,502.0
2.685,506.0
2.686,508.0
2.6870000000000003,508.0
2.688,511.0
2.689,516.0
2.69,513.0
2.691,509.0
2.692,508.0
2.693,514.0
2.694,514.0
2.695,513.0
2.696,515.0
2.697,508.0
2.698,484.0
2.699,491.0
2.7,503.0
2.701,515.0
2.702,517.0
2.703,516.0
2.704,516.0
2.705,524.0
2.706,522.0
2.707,522.0
2.708,527.0
2.709,524.0
2.71,521.0
2.711,511.0
2.712,504.0
2.713,499.0
2.714,492.0
2.715,477.0
2.716,481.0
2.717,487.0
2.718,487.0
2.719,496.0
2.72,503.0
2.721,503.0
2.722,490.0
2.723,498.0
2.724,511.0
2.725,517.0
2.726,519.0
2.727,529.0
2.728,534.0
2.729,538.0
2.73,533.0
2.731,527.0
2.732,523.0
2.733,516.0
2.734,511.0
2.735,511.0
2.736,507.0
2.737,501.0
2.738,504.0
2.739,508.0
2.74,508.0
2.741,503.0
2.742,500.0
2.743,510.0
2.744,512.0
2.745,513.0
2.746,510.0
2.747,497.0
2.748,487.0
2.749,474.0
2.75,475.0
2.751,489.0
2.7520000000000002,504.0
2.753,516.0
2.754,524.0
2.755,525.0
2.7560000000000002,533.0
2.757,539.0
2.758,543.0
2.759,546.0
2.7600000000000002,547.0
2.761,537.0
2.762,521.0
2.763,509.0
2.7640000000000002,500.0
2.765,488.0
2.766,486.0
2.767,480.0
2.7680000000000002,478.0
2.769,481.0
2.77,486.0
2.771,496.0
2.7720000000000002,503.0
2.773,508.0
2.774,507.0
2.775,508.0
2.7760000000000002,515.0
2.777,518.0
2.778,513.0
2.779,512.0
2.7800000000000002,512.0
2.781,504.0
2.782,503.0
2.783,509.0
2.7840000000000003,509.0
2.785,509.0
2.786,511.0
2.787,517.0
2.7880000000000003,522.0
2.789,531.0
2.79,527.0
2.791,518.0
2.7920000000000003,513.0
2.793,506.0
2.794,488.0
2.795,485.0
2.7960000000000003,493.0
2.797,493.0
2.798,491.0
2.799,496.0
2.8000000000000003,500.0
2.801,505.0
2.802,511.0
2.803,514.0
2.8040000000000003,520.0
2.805,530.0
2.806,536.0
2.807,537.0
2.8080000000000003,529.0
2.809,520.0
2.81,512.0
2.811,511.0
2.8120000000000003,506.0
2.813,497.0
2.814,492.0
2.815,486.0
2.816,485.0
2.817,492.0
2.818,498.0
2.819,502.0
2.82,506.0
2.821,516.0
2.822,524.0
2.823,532.0
2.824,530.0
2.825,524.0
2.826,516.0
2.827,500.0
2.828,501.0
2.829,499.0
2.83,488.0
2.831,480.0
2.832,477.0
2.833,475.0
2.834,486.0
2.835,495.0
2.836,513.0
2.837,523.0
2.838,541.0
2.839,556.0
2.84,561.0
2.841,557.0
2.842,555.0
2.843,543.0
2.844,528.0
2.845,518.0
2.846,500.0
2.847,477.0
2.848,471.0
2.849,473.0
2.85,478.0
2.851,483.0
2.852,492.0
2.853,501.0
2.854,502.0
2.855,509.0
2.856,520.0
2.857,526.0
2.858,524.0
2.859,523.0
2.86,514.0
2.861,511.0
2.862,510.0
2.863,513.0
2.864,505.0
2.865,494.0
2.866,502.0
2.867,504.0
2.868,504.0
2.869,502.0
2.87,504.0
2.871,508.0
2.872,513.0
2.873,515.0
2.874,514.0
2.875,510.0
2.876,508.0
2.8770000000000002,492.0
2.878,492.0
2.879,492.0
2.88,490.0
2.8810000000000002,493.0
2.882,504.0
2.883,511.0
2.884,521.0
2.8850000000000002,527.0
2.886,530.0
2.887,532.0
2.888,534.0
2.8890000000000002,532.0
2.89,528.0
2.891,506.0
2.892,494.0
2.8930000000000002,488.0
2.894,492.0
2.895,495.0
2.896,501.0
2.8970000000000002,505.0
2.898,512.0
2.899,516.0
2.9,521.0
2.9010000000000002,528.0
2.902,527.0
2.903,521.0
2.904,517.0
2.9050000000000002,511.0
2.906,502.0
2.907,496.0
2.908,496.0
2.9090000000000003,489.0
2.91,489.0
2.911,499.0
2.912,502.0
2.9130000000000003,500.0
2.914,497.0
2.915,498.0
2.916,508.0
2.9170000000000003,513.0
2.918,518.0
2.919,520.0
2.92,523.0
2.9210000000000003,519.0
2.922,519.0
2.923,522.0
2.924,521.0
2.9250000000000003,520.0
2.926,516.0
2.927,507.0
2.928,499.0
2.9290000000000003,491.0
2.93,487.0
2.931,497.0
2.932,499.0
2.9330000000000003,504.0
2.934,507.0
2.935,508.0
2.936,512.0
2.9370000000000003,516.0
2.938,518.0
2.939,518.0
2.94,511.0
2.9410000000000003,500.0
2.942,501.0
2.943,504.0
2.944,507.0
2.945,511.0
2.946,512.0
2.947,515.0
2.948,514.0
2.949,512.0
2.95,512.0
2.951,514.0
2.952,515.0
2.953,514.0
2.954,509.0
2.955,501.0
2.956,502.0
2.957,500.0
2.958,505.0
2.959,505.0
2.96,512.0
2.961,514.0
2.962,512.0
2.963,512.0
2.964,511.0
2.965,515.0
2.966,513.0
2.967,509.0
2.968,510.0
2.969,507.0
2.97,492.0
2.971,491.0
2.972,489.0
2.973,494.0
2.974,502.0
2.975,514.0
2.976,519.0
2.977,526.0
2.978,532.0
2.979,529.0
2.98,526.0
2.981,527.0
2.982,522.0
2.983,509.0
2.984,503.0
2.985,497.0
2.986,498.0
2.987,494.0
2.988,495.0
2.989,503.0
2.99,503.0
2.991,500.0
2.992,503.0
2.993,508.0
2.994,509.0
2.995,509.0
2.996,506.0
2.997,497.0
2.998,498.0
2.999,504.0
3.0,503.0
3.001,508.0
3.0020000000000002,510.0
3.003,508.0
3.004,512.0
3.005,518.0
3.0060000000000002,518.0
3.007,524.0
3.008,525.0
3.009,523.0
3.0100000000000002,525.0
3.011,523.0
3.012,518.0
3.013,511.0
3.0140000000000002,504.0
3.015,496.0
3.016,498.0
3.017,499.0
3.0180000000000002,497.0
3.019,500.0
3.02,503.0
3.021,503.0
3.0220000000000002,508.0
3.023,512.0
3.024,519.0
3.025,519.0
3.0260000000000002,518.0
3.027,516.0
3.028,514.0
3.029,506.0
3.0300000000000002,506.0
3.031,504.0
3.032,507.0
3.033,507.0
3.0340000000000003,497.0
3.035,489.0
3.036,495.0
3.037,506.0
3.0380000000000003,509.0
3.039,511.0
3.04,516.0
3.041,519.0
3.0420000000000003,519.0
3.043,514.0
3.044,523.0
3.045,526.0
3.0460000000000003,527.0
3.047,515.0
3.048,504.0
3.049,504.0
3.0500000000000003,510.0
3.051,508.0
3.052,502.0
3.053,502.0
3.0540000000000003,502.0
3.055,506.0
3.056,512.0
3.057,513.0
3.0580000000000003,511.0
3.059,500.0
3.06,501.0
3.061,494.0
3.0620000000000003,489.0
